city,longitude,latitude,datetime,value,,新增确诊,新增治愈,新增死亡,确诊,治愈,死亡
仙桃,113.4496094,30.33358775,2020/3/9,575,,0,0,0,7,7,0
咸宁,114.3285191,29.84705595,2020/3/9,836,,0,0,0,6,6,0
恩施州,109.4945926,30.27793958,2020/3/9,252,,0,1,0,6,6,0
潜江,112.9054741,30.40835793,2020/3/9,198,,0,0,0,5,5,0
天门,113.1724092,30.66962183,2020/3/9,496,,0,0,0,5,5,0
神农架林区,110.6825249,31.75049601,2020/3/9,11,,0,0,0,2,2,0
深圳,114.0645518,22.54845664,2020/3/9,419,,0,0,0,1,1,0
广州,113.2714313,23.13533631,2020/3/9,347,,0,0,0,1,1,0
佛山,113.1285122,23.02775875,2020/3/9,84,,0,1,0,230,230,0
中山,113.3994224,22.52231467,2020/3/9,66,,0,0,0,130,130,0
东莞,113.7584205,23.02730841,2020/3/9,100,,0,0,0,123,123,0
汕头,116.6885286,23.35909172,2020/3/9,25,,0,1,0,118,118,0
梅州,116.1295374,24.29417753,2020/3/9,16,,0,0,0,106,106,0
珠海,113.5825548,22.27656465,2020/3/9,98,,0,0,0,76,75,1
惠州,114.423558,23.11635885,2020/3/9,62,,0,0,0,72,72,0
江门,113.0885562,22.58460388,2020/3/9,23,,0,0,0,33,33,0
湛江,110.3655544,21.27672344,2020/3/9,22,,0,0,0,22,22,0
肇庆,112.4714889,23.05288877,2020/3/9,19,,0,0,0,18,18,0
阳江,111.9884893,21.86433973,2020/3/9,14,,0,0,0,6,6,0
茂名,110.9315426,21.66906403,2020/3/9,14,,0,0,0,1,1,0
清远,113.0624683,23.68823029,2020/3/9,12,,5,1101,6,49991,35197,2436
韶关,113.6035273,24.81588128,2020/3/9,10,,0,25,0,3518,3204,126
揭阳,116.3785122,23.55574049,2020/3/9,8,,0,8,0,1394,1184,55
汕尾,115.3815526,22.79126304,2020/3/9,5,,0,14,0,1307,1181,45
潮州,116.6294702,23.66262319,2020/3/9,5,,0,12,0,1580,1464,49
河源,114.7074463,23.74968437,2020/3/9,4,,0,12,0,2907,2720,125
外地来沪人员,117.0233851,25.99602656,2020/3/9,111,,0,5,0,928,839,39
浦东新区,121.5504546,31.22734829,2020/3/9,61,,0,13,0,931,847,36
宝山区,121.496563,31.41027947,2020/3/9,21,,0,17,0,1015,938,38
静安区,121.4534318,31.23384493,2020/3/9,16,,0,12,0,672,626,8
嘉定区,121.2725951,31.38015534,2020/3/9,9,,0,0,0,575,520,22
徐汇区,121.4433964,31.19455677,2020/3/9,18,,0,7,0,1175,1112,38
黄浦区,121.4915856,31.23724715,2020/3/9,6,,0,1,0,252,236,7
闵行区,121.3886119,31.11884258,2020/3/9,19,,0,2,0,198,182,9
松江区,121.2344796,31.03713518,2020/3/9,14,,0,4,0,836,816,14
长宁区,121.4304544,31.22684797,2020/3/9,13,,0,2,0,496,476,15
普陀区,121.4035693,31.25497337,2020/3/9,11,,0,0,0,11,11,0
杨浦区,121.5325199,31.26552414,2020/3/9,9,,0,3,0,420,395,3
奉贤区,121.4805037,30.92372011,2020/3/9,9,,0,4,0,347,330,1
虹口区,121.5115865,31.2697467,2020/3/9,7,,0,0,0,84,78,0
青浦区,121.1305531,31.15545432,2020/3/9,6,,0,0,0,68,64,0
金山区,121.6155666,25.22015442,2020/3/9,4,,0,0,0,100,96,1
崇明区,121.4035569,31.62856998,2020/3/9,4,,0,0,0,25,24,0
哈尔滨,126.5416151,45.80882583,2020/3/9,198,,0,0,0,98,97,1
双鸭山,131.1653417,46.6531859,2020/3/9,52,,0,0,0,62,62,0
绥化,126.9753569,46.66003218,2020/3/9,47,,0,0,0,23,23,0
鸡西,130.9756187,45.30087232,2020/3/9,46,,0,0,0,22,22,0
齐齐哈尔,123.9245709,47.35997719,2020/3/9,43,,0,0,0,19,18,1
大庆,125.1086576,46.59363318,2020/3/9,26,,0,0,0,16,16,0
牡丹江,129.6395398,44.55624571,2020/3/9,15,,0,0,0,14,14,0
七台河,131.0115446,45.77630032,2020/3/9,17,,0,0,0,14,14,0
黑河,127.5354899,50.25127231,2020/3/9,14,,0,0,0,12,12,0
鹤岗,130.3044329,47.35605616,2020/3/9,5,,0,0,0,10,9,1
佳木斯,130.3273591,46.80568999,2020/3/9,15,,0,0,0,8,8,0
大兴安岭,124.1529279,50.42002596,2020/3/9,2,,0,0,0,5,5,0
伊春,128.8475464,47.73331846,2020/3/9,1,,0,0,0,5,5,0
朝阳区,125.2954013,43.84064147,2020/3/9,72,,0,0,0,4,4,0
海淀区,116.3054341,39.96548984,2020/3/9,63,,0,2,0,111,106,1
西城区,116.3725136,39.91812361,2020/3/9,53,,0,1,0,61,59,0
丰台区,116.2924019,39.8649372,2020/3/9,43,,0,0,0,21,19,0
大兴区,116.3486252,39.73255524,2020/3/9,39,,0,0,0,9,7,0
外地来京人员,117.0233851,25.99602656,2020/3/9,25,,0,0,0,18,17,0
昌平区,116.2376179,40.22641337,2020/3/9,29,,0,0,0,16,15,0
通州区,121.0814255,32.07035574,2020/3/9,19,,0,0,0,6,5,0
房山区,116.1494438,39.75432584,2020/3/9,16,,0,0,0,19,19,0
东城区,116.422401,39.93482727,2020/3/9,14,,0,0,0,14,14,0
石景山区,116.2296127,39.91135381,2020/3/9,14,,0,0,0,13,13,0
顺义区,116.6614243,40.13635076,2020/3/9,10,,0,0,0,11,11,0
怀柔区,116.6383859,40.3226184,2020/3/9,7,,0,0,0,9,9,0
密云区,116.849547,40.38217566,2020/3/9,7,,0,0,0,9,9,0
门头沟区,116.1076036,39.94614672,2020/3/9,3,,0,0,0,7,7,0
延庆区,115.9816316,40.46216897,2020/3/9,1,,0,0,0,6,6,0
西安,108.9464656,34.34726882,2020/3/9,120,,0,0,0,4,4,0
渭南,109.5165896,34.50571552,2020/3/9,15,,0,0,0,4,4,0
安康,109.0356011,32.69051277,2020/3/9,26,,0,4,0,198,186,4
汉中,107.0294302,33.07379991,2020/3/9,26,,0,0,0,52,47,3
铜川,108.9524042,34.90263708,2020/3/9,8,,0,1,0,47,41,4
咸阳,108.7154225,34.33547629,2020/3/9,17,,0,0,0,43,40,1
宝鸡,107.2445754,34.36891564,2020/3/9,13,,0,0,0,26,23,1
延安,109.4965819,36.59111104,2020/3/9,8,,0,0,0,15,13,0
商洛,109.9244179,33.87863385,2020/3/9,7,,0,0,0,46,45,0
榆林,109.741616,38.29088384,2020/3/9,3,,0,0,0,17,16,0
韩城,110.4495526,35.48208679,2020/3/9,1,,0,0,0,14,13,0
杨凌,108.1012881,34.27243906,2020/3/9,1,,0,0,0,5,4,0
成都,104.0815335,30.65582188,2020/3/9,144,,0,0,0,3,2,0
甘孜州,101.9685467,30.05527884,2020/3/9,78,,0,0,0,15,15,0
巴中,106.7515853,31.87288859,2020/3/9,24,,0,0,0,1,1,0
广安,106.6395527,30.46174611,2020/3/9,30,,0,0,0,72,0,0
绵阳,104.6855619,31.47366305,2020/3/9,22,,0,0,0,63,0,0
达州,107.4745939,31.21430772,2020/3/9,42,,0,0,0,53,0,0
南充,106.1175026,30.84378251,2020/3/9,39,,0,0,0,43,3,0
内江,105.064588,29.58588654,2020/3/9,22,,0,0,0,39,16,0
眉山,103.8565633,30.08252612,2020/3/9,8,,0,0,0,25,2,0
雅安,103.0495426,30.01679255,2020/3/9,7,,0,0,0,29,10,0
资阳,104.6344353,30.13495656,2020/3/9,4,,0,0,0,19,1,0
泸州,105.4485241,28.8776683,2020/3/9,24,,0,0,0,16,3,0
德阳,104.4044194,31.133115,2020/3/9,18,,0,0,0,14,1,0
遂宁,105.5994215,30.53909767,2020/3/9,17,,0,0,0,14,1,0
攀枝花,101.7255412,26.58803317,2020/3/9,16,,0,0,0,10,0,0
凉山州,102.2735027,27.8877523,2020/3/9,13,,0,0,0,7,0,0
宜宾,104.6494037,28.75800703,2020/3/9,12,,0,0,0,7,0,0
自贡,104.7844488,29.34558492,2020/3/9,9,,0,0,0,3,2,0
广元,105.8504232,32.44161631,2020/3/9,6,,0,0,0,1,0,0
乐山,103.7725376,29.55794072,2020/3/9,3,,0,2,0,144,115,3
阿坝州,102.2314155,31.90551158,2020/3/9,1,,0,0,0,24,21,0
丹东,124.3615473,40.00640871,2020/3/9,11,,0,0,0,78,76,0
大连,121.6216315,38.91895367,2020/3/9,19,,0,0,0,30,29,0
沈阳,123.4710966,41.68383007,2020/3/9,28,,0,0,0,8,7,0
葫芦岛,120.8433983,40.71736444,2020/3/9,12,,0,1,0,42,42,0
铁岭,123.7323652,42.229948,2020/3/9,7,,0,0,0,39,39,0
朝阳,120.4574995,41.57982086,2020/3/9,6,,0,0,0,24,24,0
锦州,121.1325963,41.1009315,2020/3/9,12,,0,2,0,22,22,0
盘锦,122.0774901,41.12587529,2020/3/9,11,,0,0,0,22,22,0
阜新,121.676408,42.0280219,2020/3/9,8,,0,0,0,18,18,0
鞍山,123.0013725,41.1150536,2020/3/9,4,,0,0,0,17,17,0
本溪,123.6925071,41.49291646,2020/3/9,3,,0,0,0,16,16,0
辽阳,123.2433664,41.27416129,2020/3/9,3,,0,0,0,13,13,0
营口,122.2415747,40.67313684,2020/3/9,1,,0,0,0,12,12,0
贵阳,106.6365768,26.65332482,2020/3/9,36,,0,0,0,9,9,0
遵义,106.9334277,27.73170088,2020/3/9,32,,0,0,0,7,7,0
毕节,105.2985888,27.29021508,2020/3/9,23,,0,0,0,6,6,0
黔南州,107.5284027,26.2606162,2020/3/9,17,,0,0,0,4,4,0
六盘水,104.8375546,26.59883311,2020/3/9,10,,0,0,0,3,3,0
铜仁,109.1964389,27.73778646,2020/3/9,10,,0,0,0,1,1,0
黔东南州,107.9894462,26.58970297,2020/3/9,10,,0,1,0,36,33,1
安顺,105.9544171,26.25925238,2020/3/9,4,,0,0,0,32,31,0
黔西南州,104.9124921,25.09396735,2020/3/9,4,,0,0,0,10,8,1
河池,108.0914999,24.69891173,2020/3/9,28,,0,2,0,23,23,0
柳州,109.4344219,24.33196139,2020/3/9,24,,0,0,0,17,17,0
防城港,108.3604188,21.69300529,2020/3/9,19,,0,0,0,10,10,0
来宾,109.2274582,23.75654676,2020/3/9,11,,0,0,0,10,10,0
北海,109.1265332,21.4868365,2020/3/9,44,,0,0,0,4,4,0
南宁,108.3734508,22.8226066,2020/3/9,55,,0,0,0,4,4,0
桂林,110.2035454,25.24288572,2020/3/9,32,,0,1,0,19,17,0
玉林,110.1884531,22.65983051,2020/3/9,11,,0,0,0,11,9,0
钦州,108.6605802,21.98659354,2020/3/9,8,,0,0,0,55,54,0
贵港,109.6055203,23.11744838,2020/3/9,8,,0,0,0,44,42,1
梧州,111.2855168,23.48274528,2020/3/9,5,,0,0,0,24,23,0
贺州,111.5735263,24.4094509,2020/3/9,4,,0,0,0,32,32,0
百色,106.6245893,23.90818593,2020/3/9,3,,0,1,0,28,27,1
丽水,119.9295731,28.47327818,2020/3/9,25,,0,0,0,11,11,0
温州,120.7064769,28.0010854,2020/3/9,504,,0,0,0,8,8,0
绍兴,120.5854785,30.03636931,2020/3/9,42,,0,0,0,8,8,0
杭州,120.2155118,30.25308298,2020/3/9,169,,0,0,0,5,5,0
台州,121.4274347,28.66219406,2020/3/9,146,,0,0,0,4,4,0
嘉兴,120.7635518,30.75097483,2020/3/9,45,,0,0,0,3,3,0
湖州,120.0945166,30.89896394,2020/3/9,12,,0,5,0,260,253,0
宁波,121.6285725,29.86603305,2020/3/9,157,,0,0,0,37,33,2
金华,119.6534362,29.08463939,2020/3/9,55,,0,0,0,61,59,1
省十里丰监狱,104.080149,30.66090687,2020/3/9,36,,0,0,0,49,48,0
衢州,118.8665967,28.9755458,2020/3/9,14,,0,0,0,47,46,0
舟山,122.2135563,29.99091168,2020/3/9,10,,0,0,0,30,28,1
济宁,116.5936123,35.42017739,2020/3/9,260,,0,0,0,47,47,0
烟台,121.4544154,37.47003838,2020/3/9,47,,0,0,0,44,44,0
德州,116.3655567,37.44130845,2020/3/9,37,,0,0,1,38,37,1
淄博,118.0614525,36.81908568,2020/3/9,30,,0,0,0,38,38,0
济南,117.1263994,36.6565542,2020/3/9,47,,0,0,0,35,33,2
威海,122.127541,37.51643055,2020/3/9,38,,0,0,0,24,24,0
青岛,120.3894552,36.0722275,2020/3/9,60,,0,0,0,18,18,0
临沂,118.363533,35.11067124,2020/3/9,49,,0,0,0,16,16,0
潍坊,119.1683779,36.71265155,2020/3/9,44,,0,0,0,15,15,0
聊城,115.9915878,36.46275819,2020/3/9,38,,0,0,0,22,19,0
泰安,117.0944948,36.20585804,2020/3/9,35,,0,1,0,23,22,0
枣庄,117.3305419,34.81599405,2020/3/9,24,,0,0,0,14,13,0
菏泽,115.487545,35.23940742,2020/3/9,18,,0,0,0,9,8,0
日照,119.5334154,35.422839,2020/3/9,16,,0,0,0,118,114,4
滨州,117.977404,37.3881962,2020/3/9,15,,0,1,0,28,28,0
兰州,103.8405212,36.06723469,2020/3/9,36,,0,0,0,25,25,0
定西,104.6324201,35.58683293,2020/3/9,9,,0,0,0,23,23,0
天水,105.7314167,34.58741188,2020/3/9,12,,0,0,0,22,22,0
平凉,106.6714423,35.54923205,2020/3/9,9,,0,2,0,21,20,1
甘南,102.9175847,34.98913991,2020/3/9,8,,0,0,0,21,20,1
白银,104.1444508,36.55082533,2020/3/9,4,,0,0,0,21,21,0
陇南,104.928575,33.40662023,2020/3/9,4,,0,0,0,20,20,0
庆阳,107.6493857,35.71521598,2020/3/9,3,,0,0,0,20,20,0
临夏,103.2163906,35.60756218,2020/3/9,3,,0,1,0,18,18,0
张掖,100.4564115,38.93206601,2020/3/9,2,,0,0,0,17,17,0
金昌,102.1946057,38.52582009,2020/3/9,1,,0,0,0,17,17,0
宝坻区,117.3166007,39.72319448,2020/3/9,60,,0,0,0,15,15,0
河北区,117.2035928,39.15348514,2020/3/9,12,,0,0,0,14,14,0
河东区,117.258413,39.13448733,2020/3/9,15,,0,1,0,10,10,0
北辰区,117.1414027,39.23034391,2020/3/9,6,,0,2,0,10,10,0
南开区,117.1565154,39.14410528,2020/3/9,6,,0,0,0,10,10,0
和平区,121.150732,24.27955689,2020/3/9,6,,0,1,0,9,9,0
外地来津人员,90.93673264,29.04970447,2020/3/9,6,,0,0,0,9,9,0
东丽区,117.3205685,39.09233234,2020/3/9,4,,0,0,0,7,7,0
宁河区,117.8323933,39.33695643,2020/3/9,4,,0,0,0,6,6,0
河西区,117.2294163,39.11571808,2020/3/9,4,,0,0,0,5,5,0
西青区,117.0144102,39.14872661,2020/3/9,4,,0,0,0,5,5,0
滨海新区,117.7173988,39.00941577,2020/3/9,3,,0,0,0,4,4,0
武清区,117.0505972,39.38987123,2020/3/9,2,,0,0,0,4,4,0
红桥区,117.1575179,39.17328565,2020/3/9,2,,0,0,0,4,4,0
津南区,117.3633868,38.94414857,2020/3/9,2,,0,0,0,2,2,0
长寿区,107.0875311,29.86352007,2020/3/9,22,,0,0,0,2,2,0
万州区,108.4155584,30.81362164,2020/3/9,118,,0,0,0,2,2,0
江北区,121.5604213,29.89294838,2020/3/9,28,,0,0,0,1,1,0
綦江区,106.6574842,29.03411375,2020/3/9,23,,0,0,0,1,1,0
潼南区,105.847399,30.19731424,2020/3/9,18,,0,0,0,1,1,0
九龙坡区,106.5175587,29.50792772,2020/3/9,21,,0,0,0,1,1,0
丰都县,107.7374806,29.86941279,2020/3/9,10,,0,1,0,55,54,0
两江新区,106.5725816,29.68005454,2020/3/9,17,,0,0,0,93,93,0
大足区,105.7284046,29.71311351,2020/3/9,14,,0,0,0,87,87,0
铜梁区,106.0634495,29.85050878,2020/3/9,10,,0,0,0,79,79,0
沙坪坝区,106.4644651,29.54719252,2020/3/9,9,,0,0,0,66,66,0
荣昌区,105.6014198,29.4113074,2020/3/9,9,,0,0,0,51,51,0
巴南区,106.5474543,29.40847474,2020/3/9,6,,0,0,0,48,48,0
云阳县,108.7034475,30.93661127,2020/3/9,25,,0,0,0,40,40,0
合川区,106.2825411,29.97818124,2020/3/9,23,,0,0,0,37,37,0
奉节县,109.4704728,31.02460177,2020/3/9,22,,0,0,0,27,27,0
开州区,108.3994977,31.16664411,2020/3/9,21,,0,0,0,23,23,0
忠县,108.0445375,30.30526839,2020/3/9,21,,0,0,0,13,13,0
渝中区,106.5754401,29.55909018,2020/3/9,20,,0,0,0,12,12,0
垫江县,107.3395659,30.33329397,2020/3/9,20,,0,4,0,242,236,2
渝北区,106.6375591,29.72392734,2020/3/9,17,,0,0,0,156,153,1
石柱县,108.1204142,30.0061087,2020/3/9,15,,0,0,0,102,100,1
巫溪县,109.5764026,31.40488001,2020/3/9,14,,0,1,0,80,79,0
巫山县,109.8855455,31.08051881,2020/3/9,10,,0,1,0,76,75,0
璧山区,106.2334746,29.59834661,2020/3/9,9,,0,0,0,82,82,0
大渡口区,106.4885336,29.49010713,2020/3/9,7,,0,0,0,60,60,0
涪陵区,107.3964198,29.7092782,2020/3/9,5,,0,0,0,48,48,0
永川区,105.9334994,29.36204634,2020/3/9,5,,0,0,0,44,44,0
江津区,106.2655976,29.29588437,2020/3/9,4,,0,0,0,40,40,0
梁平区,107.7760973,30.66055326,2020/3/9,4,,0,0,0,39,39,0
高新区,103.9354138,30.74612611,2020/3/9,4,,0,0,0,36,36,0
黔江区,108.7775912,29.53881257,2020/3/9,2,,0,0,0,5,5,0
城口县,108.6716116,31.95339075,2020/3/9,2,,0,1,0,37,37,0
彭水县,108.172578,29.29946229,2020/3/9,2,,0,0,0,20,20,0
武隆区,107.7664252,29.33202687,2020/3/9,1,,0,0,0,19,19,0
秀山县,109.0135739,28.45344786,2020/3/9,1,,0,0,0,12,12,0
酉阳县,108.774586,28.84704026,2020/3/9,1,,0,0,0,10,10,0
万盛经开区,121.3464306,30.75750975,2020/3/9,1,,0,0,0,8,8,0
无锡,120.3185833,31.49880973,2020/3/9,55,,0,0,0,8,8,0
徐州,117.2905754,34.21266655,2020/3/9,79,,0,0,0,7,7,0
南京,118.8024217,32.06465289,2020/3/9,93,,0,0,0,6,6,0
苏州,120.5924122,31.30356407,2020/3/9,87,,0,0,0,4,4,0
淮安,119.0214837,33.6162953,2020/3/9,66,,0,0,0,2,2,0
常州,119.9814847,31.81579565,2020/3/9,51,,0,0,0,58,55,1
连云港,119.2286213,34.60224953,2020/3/9,48,,0,0,0,48,45,3
南通,120.9015917,31.98654943,2020/3/9,40,,0,2,0,41,41,0
泰州,119.9295663,32.46067505,2020/3/9,37,,0,0,0,32,32,0
盐城,120.1675443,33.35510092,2020/3/9,27,,0,0,0,32,32,0
扬州,119.4194189,32.40067694,2020/3/9,23,,0,0,0,30,30,0
宿迁,118.281574,33.96774972,2020/3/9,13,,0,0,0,29,29,0
镇江,119.4304894,32.19471592,2020/3/9,12,,0,0,0,23,22,1
长沙,112.9454732,28.2348894,2020/3/9,242,,0,0,0,10,9,1
株洲,113.1404708,27.83356764,2020/3/9,80,,0,0,0,8,8,0
岳阳,113.1354894,29.36317829,2020/3/9,156,,0,0,0,7,7,0
娄底,112.0015035,27.7032086,2020/3/9,76,,4,1268,10,49995,36465,2446
邵阳,111.4744329,27.24527027,2020/3/9,102,,0,33,0,3518,3237,126
常德,111.7054522,29.03775,2020/3/9,82,,0,28,2,1394,1212,57
益阳,112.361516,28.55971118,2020/3/9,60,,0,11,0,1307,1192,45
衡阳,112.5784472,26.89957614,2020/3/9,48,,0,10,1,1580,1474,50
永州,111.6194551,26.42586412,2020/3/9,44,,0,10,0,2907,2730,125
怀化,110.0085143,27.5751609,2020/3/9,40,,0,11,0,931,858,36
郴州,113.0214605,25.77668327,2020/3/9,39,,0,3,0,672,629,8
湘潭,112.9504642,27.83570223,2020/3/9,36,,0,5,0,1015,943,38
张家界,110.4855325,29.12281556,2020/3/9,5,,0,0,0,575,520,22
晋中,112.7595948,37.69283941,2020/3/9,37,,0,21,0,928,860,39
大同,113.3064363,40.08246872,2020/3/9,12,,0,3,0,1175,1115,38
太原,112.5563915,37.87698903,2020/3/9,20,,0,2,0,252,238,7
运城,111.0133895,35.03270691,2020/3/9,19,,0,0,0,198,182,9
晋城,112.8585782,35.49628459,2020/3/9,10,,0,0,0,496,476,15
长治,113.1225589,36.20126837,2020/3/9,8,,0,2,0,836,818,14
朔州,112.4393709,39.33710837,2020/3/9,8,,0,0,0,11,11,0
忻州,112.7406242,38.42238339,2020/3/9,7,,0,0,0,420,395,3
吕梁,111.1504497,37.52449775,2020/3/9,6,,0,0,0,347,330,1
阳泉,113.5876167,37.86236085,2020/3/9,4,,0,0,0,84,78,0
临汾,111.5255302,36.0937419,2020/3/9,2,,0,0,0,68,64,0
通化,125.9466063,41.7338158,2020/3/9,6,,0,0,0,100,96,1
长春,125.3306021,43.8219535,2020/3/9,45,,0,0,0,25,24,0
四平市,124.3564816,43.17199357,2020/3/9,15,,0,0,0,98,97,1
辽源,125.1504252,42.89405501,2020/3/9,7,,0,0,0,62,62,0
公主岭,124.8294487,43.51083266,2020/3/9,6,,0,0,0,23,23,0
吉林市,126.5556345,43.84356783,2020/3/9,5,,0,0,0,22,22,0
延边,129.4773763,42.91574303,2020/3/9,5,,0,0,0,19,18,1
松原,124.8314819,45.14740419,2020/3/9,2,,0,0,0,16,16,0
梅河口,125.7176078,42.54488389,2020/3/9,1,,0,0,0,14,14,0
白城,122.8455906,45.62550436,2020/3/9,1,,0,0,0,14,14,0
南昌,115.8645894,28.6894553,2020/3/9,230,,0,0,0,12,12,0
九江,116.0075349,29.71134056,2020/3/9,118,,0,0,0,10,9,1
上饶,117.9494596,28.46062592,2020/3/9,123,,0,0,0,8,8,0
新余,114.9235347,27.8235787,2020/3/9,130,,0,0,0,5,5,0
宜春,114.4235637,27.82085642,2020/3/9,106,,0,0,0,5,5,0
赣州,114.9405034,25.8351761,2020/3/9,76,,0,0,0,4,4,0
抚州,116.3645388,27.95489225,2020/3/9,72,,0,0,0,111,106,1
萍乡,113.8614964,27.62839271,2020/3/9,33,,0,0,0,61,59,0
吉安,115.0005107,27.11972683,2020/3/9,22,,0,0,0,21,19,0
鹰潭,117.0755754,28.26578706,2020/3/9,18,,0,0,0,9,7,0
景德镇,117.1845764,29.27424771,2020/3/9,6,,0,0,0,18,17,0
赣江新区,115.8502478,28.46574304,2020/3/9,1,,0,0,0,16,15,0
包头,109.8465435,40.66292879,2020/3/9,11,,0,0,0,6,5,0
呼和浩特,111.7555086,40.848423,2020/3/9,7,,0,0,0,19,19,0
乌兰察布,113.1394677,41.00074833,2020/3/9,3,,0,0,0,14,14,0
鄂尔多斯,109.7874432,39.61448231,2020/3/9,11,,0,0,0,13,13,0
赤峰,118.8955204,42.2616861,2020/3/9,9,,0,0,0,11,11,0
锡林郭勒盟,116.0543914,43.93942267,2020/3/9,9,,0,0,0,9,9,0
巴彦淖尔,107.3943981,40.74935949,2020/3/9,8,,0,0,0,9,9,0
通辽,122.2505218,43.65798008,2020/3/9,7,,0,0,0,7,7,0
呼伦贝尔,119.7723705,49.21844648,2020/3/9,7,,0,0,0,6,6,0
乌海市,106.800391,39.66200636,2020/3/9,2,,0,0,0,4,4,0
兴安盟,122.0443645,46.08846371,2020/3/9,1,,0,0,0,4,4,0
曲靖,103.8024348,25.49640693,2020/3/9,13,,0,0,0,198,186,4
德宏州,98.59135936,24.4380107,2020/3/9,5,,0,0,0,52,47,3
昆明,102.8524484,24.87399815,2020/3/9,53,,0,0,0,47,41,4
昭通,103.7235118,27.34408386,2020/3/9,25,,0,0,0,43,40,1
西双版纳,100.8034468,22.01360125,2020/3/9,15,,0,0,0,26,23,1
玉溪,102.5535603,24.35771094,2020/3/9,14,,0,0,0,46,45,0
大理州,100.2745828,25.61212842,2020/3/9,13,,0,0,0,17,16,0
红河州,103.3815491,23.36999625,2020/3/9,9,,0,1,0,15,14,0
保山,99.17727329,25.13903879,2020/3/9,9,,0,0,0,14,13,0
丽江,100.2324645,26.86065744,2020/3/9,7,,0,0,0,5,4,0
普洱,100.9725698,22.83097919,2020/3/9,4,,0,0,0,3,2,0
楚雄州,101.5344125,25.05177357,2020/3/9,4,,0,0,0,15,15,0
文山州,104.222569,23.40599429,2020/3/9,2,,0,0,0,1,1,0
临沧,100.0954404,23.89046856,2020/3/9,1,,0,0,0,72,0,0
儋州,109.5874558,19.52714611,2020/3/9,15,,0,0,0,63,0,0
海口,110.3255255,20.04404944,2020/3/9,39,,0,0,0,53,0,0
三亚,109.5185567,18.25873629,2020/3/9,54,,0,0,0,43,3,0
万宁,110.3994344,18.80010699,2020/3/9,13,,0,0,0,39,16,0
澄迈,110.0135109,19.74434867,2020/3/9,9,,0,0,0,25,2,0
昌江,109.0624641,19.30399788,2020/3/9,7,,0,0,0,29,10,0
琼海,110.4805445,19.26425402,2020/3/9,6,,0,0,0,19,1,0
临高,109.697443,19.91947477,2020/3/9,6,,0,0,0,16,3,0
陵水,110.0444641,18.5123316,2020/3/9,4,,0,0,0,14,1,0
定安,110.3655335,19.68711995,2020/3/9,3,,0,0,0,14,1,0
文昌,110.8045087,19.54906208,2020/3/9,3,,0,0,0,10,0,0
东方,108.6585665,19.10110473,2020/3/9,3,,0,0,0,7,0,0
保亭,109.7034815,18.64690996,2020/3/9,3,,0,0,0,7,0,0
乐东,109.180508,18.75587149,2020/3/9,2,,0,0,0,3,2,0
琼中,109.8445106,19.03916379,2020/3/9,1,,0,0,0,1,0,0
银川,106.2384936,38.49246006,2020/3/9,36,,0,6,0,144,121,3
吴忠,106.2053713,38.00371291,2020/3/9,28,,0,0,0,24,21,0
中卫,105.2035709,37.50570142,2020/3/9,4,,0,0,0,78,76,0
固原,106.2485774,36.02161726,2020/3/9,5,,0,0,0,42,42,0
宁东,118.6426169,32.06191141,2020/3/9,1,,0,0,0,39,39,0
石嘴山,106.3906004,38.98968284,2020/3/9,1,,0,1,0,30,30,0
信阳,114.0974828,32.15301455,2020/3/9,274,,0,0,0,24,24,0
南阳,112.5345013,32.9965622,2020/3/9,156,,0,0,0,22,22,0
周口,114.7034825,33.63182888,2020/3/9,76,,0,0,0,22,22,0
济源,112.6085807,35.07290723,2020/3/9,5,,0,0,0,18,18,0
郑州,113.6314192,34.75343885,2020/3/9,157,,0,0,0,17,17,0
驻马店,114.0284708,33.01784242,2020/3/9,139,,0,0,0,16,16,0
商丘,115.6624493,34.42020167,2020/3/9,91,,0,0,0,13,13,0
平顶山,113.1995286,33.77205075,2020/3/9,58,,0,0,0,12,12,0
新乡,113.9336005,35.30963993,2020/3/9,57,,0,0,0,9,9,0
安阳,114.3995004,36.10594098,2020/3/9,53,,0,1,0,8,8,0
许昌,113.8584755,34.04143161,2020/3/9,39,,0,0,0,7,7,0
漯河,114.0234208,33.58771071,2020/3/9,35,,0,0,0,6,6,0
焦作,113.2485478,35.22096325,2020/3/9,32,,0,0,0,4,4,0
洛阳,112.4594213,34.62426278,2020/3/9,31,,0,0,0,3,3,0
开封,114.3145926,34.80288581,2020/3/9,26,,0,0,0,1,1,0
鹤壁,114.3035936,35.75235741,2020/3/9,19,,0,0,0,11,7,0
濮阳,115.0355975,35.76759303,2020/3/9,17,,0,0,0,28,26,0
三门峡,111.2065332,34.77832725,2020/3/9,7,,0,1,0,19,17,0
张家口,114.8925722,40.7732372,2020/3/9,41,,0,0,0,12,9,1
唐山,118.1864595,39.63658372,2020/3/9,58,,0,0,0,6,5,0
沧州,116.8455808,38.31021514,2020/3/9,48,,0,0,0,12,12,0
保定,115.4714638,38.87998777,2020/3/9,32,,0,0,0,11,11,0
邯郸,114.5456282,36.63126273,2020/3/9,32,,0,0,0,8,8,0
廊坊,116.6905817,39.54336666,2020/3/9,30,,0,0,0,7,7,0
石家庄,114.5215319,38.04831193,2020/3/9,29,,0,0,0,4,4,0
邢台,114.5114623,37.07668595,2020/3/9,23,,0,0,0,3,3,0
